"main.id","hpq_phiheal_empl_mem.id","phiheal_empl_mem_refno"
"2755860","0","1"
"2755862","0","2"
"2755862","1","3"
"2755864","0","1"
"2755907","0","1"
"2755908","0","1"
"2755909","0","1"
"2755911","0","1"
"2755912","0","1"
"2755913","0","1"
"2766141","0","10"
"2766147","0","1"
"2766150","0","1"
"2766188","0","3"
"2766225","0","1"
"2766239","0","3"
"2766425","0","3"
"2766425","1","4"
"2766306","0","1"
"2736506","0","1"
"2736506","1","2"
"2736506","2","3"
"2736506","3","4"
"2736507","0","1"
"2736508","0","1"
"2736512","0","1"
"2736512","1","2"
"2736512","2","3"
"2753676","0","3"
"2753679","0","1"
"2753679","1","2"
"2753679","2","3"
"2753680","0","1"
"2753681","0","1"
"2753681","1","2"
"2769505","0","1"
"2769516","0","3"
"2769520","0","1"
"2769524","0","1"
"2769564","0","1"
"2770231","0","1"
"2770231","1","2"
"2770234","0","1"
"2770236","0","3"
"2770238","0","1"
"2770238","1","2"
"2770243","0","1"
"2770245","0","1"
"2770245","1","2"
"2775609","0","1"
"2788198","0","1"
"2788198","1","2"
"2788198","2","3"
"2788198","3","4"
"2788202","0","2"
"2788202","1","3"
"2788208","0","1"
"2788208","1","2"
"2788208","2","3"
"2788208","3","4"
"2788209","0","1"
"2788209","1","2"
"2788209","2","3"
"2788211","0","1"
"2788211","1","2"
"2788211","2","3"
"2788216","0","1"
"2788216","1","5"
"2788225","0","3"
"2788225","1","4"
"2788225","2","1"
"2788225","3","2"
"2788226","0","1"
"2788226","1","2"
"2788226","2","3"
"2788226","3","4"
"2788232","0","1"
"2788234","0","1"
"2788234","1","3"
"2788236","0","3"
"2788241","0","1"
"2788242","0","1"
"2788242","1","2"
"2788242","2","3"
"2788242","3","4"
"2788244","0","1"
"2788244","1","2"
"2788244","2","3"
"2788796","0","1"
"2788797","0","1"
"2788798","0","2"
"2788800","0","3"
"2788801","0","1"
"2788802","0","1"
"2788803","0","2"
"2788809","0","1"
"2788810","0","1"
"2788812","0","2"
"2788815","0","3"
"2788829","0","2"
"2788831","0","1"
"2788832","0","1"
"2788834","0","1"
"2788836","0","1"
"2788836","1","3"
"2788838","0","3"
"2788839","0","1"
"2788841","0","2"
"2788842","0","2"
"2788847","0","1"
"2788850","0","1"
"2788851","0","1"
"2788853","0","1"
"2788859","0","1"
"2788864","0","1"
"2788865","0","1"
"2788866","0","1"
"2788868","0","1"
"2788869","0","1"
"2788871","0","3"
"2788871","1","5"
"2788876","0","2"
"2788877","0","1"
"2788878","0","1"
"2788884","0","1"
"2788885","0","1"
"2788886","0","1"
"2788887","0","1"
"2788890","0","1"
"2788891","0","2"
"2788893","0","1"
"2788898","0","2"
"2788898","1","3"
"2788899","0","1"
"2788900","0","1"
"2788901","0","1"
"2788903","0","1"
"2788904","0","1"
"2788905","0","1"
"2788906","0","3"
"2788907","0","1"
"2788907","1","2"
"2788908","0","1"
"2788909","0","2"
"2788913","0","1"
"2788914","0","1"
"2788914","1","2"
"2788916","0","1"
"2788917","0","1"
"2788918","0","1"
"2788919","0","1"
"2788920","0","1"
"2788920","1","2"
"2788921","0","1"
"2788922","0","1"
"2788922","1","2"
"2788923","0","1"
"2788925","0","1"
"2788925","1","2"
"2788926","0","1"
"2788927","0","3"
"2789096","0","1"
"2789097","0","1"
"2789099","0","1"
"2789100","0","1"
"2789101","0","2"
"2789103","0","1"
"2789120","0","1"
"2789120","1","2"
"2789645","0","3"
"2792100","0","1"
"2792101","0","1"
"2792106","0","1"
"2792111","0","1"
"2792115","0","1"
"2792116","0","1"
"2792130","0","1"
"2792131","0","1"
"2792132","0","1"
"2792141","0","1"
"2793955","0","1"
"2793955","1","2"
"2793955","2","3"
"2793955","3","4"
"2793959","0","1"
"2793959","1","2"
"2793959","2","3"
"2793960","0","2"
"2793960","1","3"
"2793961","0","1"
"2793961","1","2"
"2793961","2","3"
"2796052","0","3"
"2800216","0","3"
"2800217","0","2"
"2800217","1","3"
"2800228","0","1"
"2802825","0","3"
"2802825","1","4"
"2802826","0","1"
"2802826","1","3"
"2802827","0","2"
"2802831","0","1"
"2802832","0","1"
"2802832","1","2"
"2802842","0","2"
"2802867","0","1"
"2802867","1","3"
"2802870","0","1"
"2802911","0","2"
"2802912","0","3"
"2802936","0","1"
"2802936","1","2"
"2802940","0","1"
"2802940","1","2"
"2802942","0","1"
"2802948","0","1"
"2802950","0","1"
"2802970","0","1"
"2802982","0","2"
"2802983","0","2"
"2802985","0","1"
"2802990","0","3"
"2802993","0","4"
"2802996","0","1"
"2803007","0","1"
"2803014","0","1"
"2803910","0","1"
"2803910","1","2"
"2803914","0","1"
"2803926","0","2"
"2803927","0","1"
"2803934","0","2"
"2803937","0","1"
"2803950","0","1"
"2803952","0","2"
"2803952","1","3"
"2803967","0","1"
"2803967","1","2"
"2803969","0","1"
"2804571","0","1"
"2804573","0","1"
"2804574","0","1"
"2804581","0","1"
"2804583","0","1"
"2804585","0","1"
"2804588","0","1"
"2804598","0","1"
"2804600","0","1"
"2804600","1","2"
"2804602","0","1"
"2804605","0","1"
"2804624","0","1"
"2804625","0","1"
"2804628","0","1"
"2807805","0","2"
"2807808","0","1"
"2807809","0","1"
"2807810","0","1"
"2807811","0","1"
"2807812","0","1"
"2807813","0","1"
"2807814","0","3"
"2807820","0","1"
"2807827","0","1"
"2807828","0","1"
"2807829","0","1"
"2807830","0","1"
"2807832","0","1"
"2811185","0","1"
"2811185","1","2"
"2811185","2","3"
"2811185","3","4"
"2811185","4","5"
"2812692","0","3"
"2812695","0","5"
"2812695","1","6"
"2812695","2","7"
"2812695","3","8"
"2812695","4","9"
"2812696","0","1"
"2812697","0","3"
"2812697","1","4"
"2812698","0","1"
"2812698","1","2"
"2812698","2","3"
"2812698","3","4"
"2812698","4","5"
"2812698","5","6"
"2812700","0","1"
"2812700","1","2"
"2812700","2","3"
"2812700","3","4"
"2812713","0","1"
"2812713","1","2"
"2812713","2","3"
"2812713","3","4"
"2812713","4","5"
"2812713","5","6"
"2812713","6","7"
"2812715","0","1"
"2812715","1","2"
"2812715","2","3"
"2812715","3","4"
"2814680","0","3"
"2814681","0","1"
"2814684","0","2"
"2814685","0","1"
"2814685","1","3"
"2814687","0","2"
"2814691","0","1"
"2814691","1","2"
"2814694","0","1"
"2814695","0","1"
"2814696","0","1"
"2814736","0","1"
"2814741","0","2"
"2814741","1","3"
"2814745","0","1"
"2814745","1","2"
"2814749","0","1"
"2814750","0","1"
"2814751","0","1"
"2814752","0","1"
"2814753","0","1"
"2814820","0","1"
"2814821","0","1"
"2814822","0","1"
"2814823","0","1"
"2814824","0","1"
"2814825","0","1"
"2814826","0","1"
"2814827","0","4"
"2814832","0","1"
"2814833","0","1"
"2814833","1","2"
"2814834","0","1"
"2814834","1","2"
"2814835","0","1"
"2814836","0","1"
"2814836","1","3"
"2814837","0","5"
"2814838","0","1"
"2814839","0","1"
"2814840","0","1"
"2814873","0","1"
"2814876","0","1"
"2814878","0","1"
"2814878","1","3"
"2814878","2","5"
"2814878","3","6"
"2814879","0","1"
"2814881","0","1"
"2814882","0","1"
"2814882","1","2"
"2814882","2","3"
"2814883","0","1"
"2814884","0","1"
"2814885","0","1"
"2814887","0","1"
"2814967","0","3"
"2814969","0","3"
"2814969","1","4"
"2814971","0","1"
"2814972","0","1"
"2814973","0","1"
"2814974","0","1"
"2814975","0","3"
"2814976","0","3"
"2814978","0","1"
"2814979","0","1"
"2814979","1","3"
"2815036","0","1"
"2815036","1","2"
"2815036","2","5"
"2815039","0","5"
"2815042","0","1"
"2815045","0","1"
"2815047","0","1"
"2815049","0","3"
"2815049","1","4"
"2815110","0","1"
"2815113","0","1"
"2815124","0","1"
"2815128","0","1"
"2815129","0","1"
"2815131","0","1"
"2815136","0","2"
"2815138","0","2"
"2815150","0","1"
"2815185","0","1"
"2815193","0","3"
"2815194","0","3"
"2815194","1","5"
"2815200","0","1"
"2815200","1","2"
"2815204","0","9"
"2815204","1","3"
"2815205","0","2"
"2815206","0","1"
"2815305","0","2"
"2815307","0","1"
"2815308","0","1"
"2815308","1","2"
"2815310","0","1"
"2815311","0","1"
"2815313","0","1"
"2815313","1","2"
"2815317","0","1"
"2815318","0","1"
"2815320","0","1"
"2832686","0","3"
"2832692","0","1"
"2832692","1","2"
"2832692","2","3"
"2832692","3","4"
"2832696","0","1"
"2832696","1","2"
"2832696","2","3"
"2832696","3","4"
"2832696","4","5"
"2832723","0","3"
"2832723","1","4"
"2832723","2","5"
"2832727","0","1"
"2832727","1","2"
"2832727","2","3"
"2832727","3","4"
"2832727","4","5"
"2837228","0","1"
"2837228","1","2"
"2837229","0","1"
"2837229","1","2"
"2837229","2","3"
"2837230","0","2"
"2837231","0","1"
"2837231","1","2"
"2837231","2","3"
"2837231","3","4"
"2837231","4","6"
"2837231","5","7"
"2837233","0","1"
"2837233","1","2"
"2837233","2","3"
"2837234","0","1"
"2837235","0","1"
"2837235","1","2"
"2837235","2","3"
"2837235","3","4"
"2837235","4","5"
"2837236","0","1"
"2837236","1","2"
"2837236","2","3"
"2837238","0","2"
"2837242","0","1"
"2838534","0","1"
"2838534","1","2"
"2838534","2","3"
"2838535","0","3"
"2838535","1","4"
"2838537","0","3"
"2838540","0","1"
"2838540","1","2"
"2838540","2","3"
"2838540","3","4"
"2838541","0","1"
"2838541","1","2"
"2838541","2","3"
"2838541","3","4"
"2838542","0","4"
"2838542","1","5"
"2838542","2","6"
"2838542","3","7"
"2838543","0","1"
"2838543","1","2"
"2838543","2","3"
"2838543","3","4"
"2838544","0","1"
"2838544","1","2"
"2838544","2","3"
"2838549","0","1"
"2838550","0","1"
"2838550","1","2"
"2838552","0","3"
"2838552","1","4"
"2838553","0","1"
"2838553","1","2"
"2838553","2","3"
"2838555","0","1"
"2838555","1","2"
"2838556","0","3"
"2838557","0","1"
"2838557","1","2"
"2838557","2","3"
"2838557","3","4"
"2838557","4","5"
"2838558","0","1"
"2838558","1","2"
"2838558","2","3"
"2838559","0","1"
"2838559","1","4"
"2838559","2","5"
"2838559","3","6"
"2838559","4","7"
"2838559","5","8"
"2838560","0","3"
"2838563","0","3"
"2838563","1","4"
"2838567","0","2"
"2838569","0","1"
"2838569","1","2"
"2838569","2","3"
"2838569","3","4"
"2838569","4","5"
"2838570","0","1"
"2838570","1","2"
"2838570","2","3"
"2838570","3","4"
"2838570","4","5"
"2838571","0","1"
"2838571","1","2"
"2838571","2","3"
"2838571","3","4"
"2838571","4","5"
"2838572","0","2"
"2838572","1","3"
"2838573","0","3"
"2838574","0","1"
"2838574","1","2"
"2838574","2","3"
"2838574","3","4"
"2838575","0","1"
"2838575","1","2"
"2838575","2","3"
"2838575","3","4"
"2838576","0","3"
"2838577","0","1"
"2838577","1","2"
"2838578","0","3"
"2838579","0","2"
"2838581","0","1"
"2838581","1","2"
"2838581","2","3"
"2838581","3","4"
"2838582","0","1"
"2838582","1","2"
"2838582","2","3"
"2838582","3","4"
"2851831","0","1"
"2851831","1","2"
"2851832","0","1"
"2851834","0","3"
"2851834","1","4"
"2851834","2","5"
"2851835","0","1"
"2851836","0","1"
"2851837","0","1"
"2851838","0","1"
"2851839","0","1"
"2851842","0","1"
"2851844","0","1"
"2851847","0","1"
"2851849","0","1"
"2851851","0","1"
"2851852","0","1"
"2851854","0","1"
"2851856","0","1"
"2851858","0","1"
"2851863","0","1"
"2851864","0","1"
"2851867","0","1"
"2851869","0","1"
"2851870","0","1"
"2851875","0","1"
"2851876","0","1"
"2851877","0","1"
"2851879","0","1"
"2851880","0","1"
"2851883","0","1"
"2851887","0","1"
"2851888","0","1"
"2851892","0","1"
"2851895","0","1"
"2852047","0","1"
"2852048","0","1"
"2852053","0","1"
"2852055","0","1"
"2852057","0","1"
"2852058","0","1"
"2852059","0","1"
"2852065","0","1"
"2852067","0","1"
"2852068","0","2"
"2852069","0","1"
"2852070","0","1"
"2852070","1","2"
"2852071","0","1"
"2852072","0","1"
"2852073","0","1"
"2852074","0","1"
"2852076","0","1"
"2852077","0","1"
"2852078","0","3"
"2852078","1","4"
"2852079","0","1"
"2852079","1","2"
"2852080","0","1"
"2852081","0","1"
"2852082","0","1"
"2852083","0","1"
"2852084","0","1"
"2852085","0","1"
"2852086","0","1"
"2852087","0","1"
"2852089","0","1"
"2852090","0","1"
"2852090","1","2"
"2852091","0","1"
"2852091","1","2"
"2852092","0","1"
"2852092","1","2"
"2852094","0","1"
"2852095","0","1"
"2853864","0","1"
"2853864","1","2"
"2853864","2","3"
"2853864","3","4"
"2853865","0","3"
"2853865","1","4"
"2853866","0","1"
"2853866","1","2"
"2853866","2","3"
"2853866","3","4"
"2853866","4","5"
"2853868","0","3"
"2857689","0","1"
"2857690","0","1"
"2857690","1","2"
"2858972","0","1"
"2858973","0","1"
"2864479","0","1"
"2864479","1","5"
"2864487","0","1"
"2864493","0","3"
"2864493","1","4"
"2864493","2","5"
"2864493","3","6"
"2864494","0","3"
"2864494","1","6"
"2864497","0","1"
"2864497","1","7"
"2864498","0","1"
"2864498","1","2"
"2864498","2","3"
"2864498","3","5"
"2864498","4","4"
"2864499","0","1"
"2864499","1","2"
"2864500","0","1"
"2864500","1","2"
"2864514","0","1"
"2864514","1","2"
"2864515","0","1"
"2864519","0","1"
"2864519","1","2"
"2864519","2","3"
"2864519","3","4"
"2864521","0","1"
"2864522","0","1"
"2864523","0","1"
"2864523","1","3"
"2864526","0","1"
"2864530","0","1"
"2864532","0","1"
"2864533","0","1"
"2864533","1","3"
"2864535","0","2"
"2864535","1","1"
"2864537","0","1"
"2864538","0","2"
"2864539","0","3"
"2864539","1","4"
"2867679","0","3"
"2867680","0","1"
"2867680","1","2"
"2867680","2","3"
"2867680","3","4"
"2867680","4","5"
"2867682","0","1"
"2867684","0","2"
"2867686","0","1"
"2867686","1","2"
"2867689","0","2"
"2867692","0","2"
"2867693","0","1"
"2867694","0","1"
"2867695","0","1"
"2867695","1","2"
"2867695","2","3"
"2867695","3","4"
"2867695","4","5"
"2867695","5","6"
"2869923","0","1"
"2869924","0","1"
"2869958","0","1"
"2869958","1","3"
"2869958","2","4"
"2870035","0","2"
"2870231","0","5"
"2870233","0","1"
"2870233","1","3"
"2870233","2","4"
"2870237","0","1"
"2870237","1","3"
"2870239","0","1"
"2870239","1","2"
"2870239","2","3"
"2870239","3","5"
"2870240","0","4"
"2870241","0","1"
"2870241","1","2"
"2870241","2","3"
"2870242","0","1"
"2870243","0","1"
"2870243","1","2"
"2870245","0","1"
"2870245","1","2"
"2870245","2","3"
"2870246","0","1"
"2870246","1","2"
"2870249","0","3"
"2870249","1","1"
"2870249","2","2"
"2870253","0","1"
"2870253","1","2"
"2870253","2","3"
"2870254","0","1"
"2870255","0","4"
"2870255","1","5"
"2870259","0","3"
"2870260","0","1"
"2870260","1","3"
"2870261","0","1"
"2870269","0","1"
"2870269","1","2"
"2870269","2","3"
"2870271","0","1"
"2870272","0","1"
"2870273","0","1"
"2870274","0","1"
"2870277","0","1"
"2870277","1","2"
"2870277","2","3"
"2870277","3","4"
"2870278","0","2"
"2870278","1","3"
"2870282","0","2"
"2872167","0","1"
"2876355","0","2"
"2876355","1","3"
"2876357","0","3"
"2876360","0","3"
"2876361","0","1"
"2876361","1","2"
"2876403","0","1"
"2876403","1","2"
"2876403","2","3"
"2877064","0","1"
"2877076","0","1"
"2877086","0","1"
"2877098","0","1"
"2877098","1","2"
"2877101","0","1"
"2877222","0","2"
"2877248","0","3"
"2877226","0","7"
"2877242","0","1"
"2877223","0","1"
"2877223","1","2"
"2877229","0","1"
"2877241","0","3"
"2877250","0","1"
"2877250","1","3"
"2877239","0","4"
"2877238","0","4"
"2877238","1","5"
"2877244","0","1"
"2877244","1","2"
"2877243","0","3"
"2877243","1","4"
"2877251","0","3"
"2877251","1","4"
"2877252","0","1"
"2877254","0","2"
"2877256","0","1"
"2877258","0","1"
"2877258","1","3"
"2877259","0","2"
"2877260","0","2"
"2877262","0","1"
"2877262","1","2"
"2877262","2","3"
"2877263","0","1"
"2877263","1","2"
"2877264","0","2"
"2877264","1","1"
"2877265","0","1"
"2877266","0","1"
"2877267","0","3"
"2877267","1","4"
"2877267","2","5"
"2877267","3","6"
"2877267","4","7"
"2877269","0","1"
"2877270","0","2"
"2878603","0","2"
"2878605","0","1"
"2878605","1","2"
"2878609","0","7"
"2878613","0","1"
"2878625","0","4"
"2878625","1","5"
"2878626","0","4"
"2878628","0","3"
"2878629","0","1"
"2878630","0","3"
"2878630","1","4"
"2878631","0","1"
"2878631","1","2"
"2878642","0","3"
"2795624","0","1"
"2795624","1","2"
"2795624","2","3"
"2795624","3","4"
"2793954","0","1"
"2793954","1","2"
"2793954","2","3"
"2793954","3","4"
"2880008","0","1"
"2880008","1","3"
"2880009","0","1"
"2880009","1","2"
"2880010","0","1"
"2880010","1","4"
"2880012","0","1"
"2880012","1","3"
"2880014","0","3"
"2880015","0","1"
"2880016","0","3"
"2880018","0","1"
"2880018","1","5"
"2880019","0","1"
"2880019","1","3"
"2880024","0","1"
"2880025","0","2"
"2880026","0","2"
"2880026","1","4"
"2880029","0","1"
"2880029","1","2"
"2880033","0","1"
"2880034","0","3"
"2880036","0","1"
"2880038","0","1"
"2880040","0","1"
"2880141","0","3"
"2880142","0","1"
"2880145","0","1"
"2880146","0","1"
"2880146","1","2"
"2880146","2","3"
"2880146","3","5"
"2880147","0","2"
"2880149","0","1"
"2880151","0","15"
"2880152","0","1"
"2880152","1","4"
"2880152","2","7"
"2880153","0","2"
"2880155","0","1"
"2880158","0","1"
"2880160","0","1"
"2880160","1","4"
"2880161","0","1"
"2880163","0","1"
"2880165","0","1"
"2880167","0","1"
"2880168","0","1"
"2880168","1","2"
"2880169","0","1"
"2880172","0","3"
"2880172","1","4"
"2880173","0","1"
"2880173","1","3"
"2880173","2","4"
"2880173","3","5"
"2880174","0","1"
"2880175","0","1"
"2880178","0","2"
"2880180","0","1"
"2880183","0","3"
"2880184","0","2"
"2880185","0","1"
"2880188","0","1"
"2880191","0","3"
"2880192","0","1"
"2880193","0","1"
"2880193","1","3"
"2880193","2","5"
"2880194","0","3"
"2880195","0","1"
"2880196","0","1"
"2880197","0","1"
"2880198","0","1"
"2880210","0","1"
"2880210","1","2"
"2880210","2","3"
"2880210","3","7"
"2880210","4","8"
"2880211","0","1"
"2880215","0","1"
"2880215","1","5"
"2880216","0","1"
"2880217","0","1"
"2880217","1","2"
"2880217","2","5"
"2880219","0","1"
"2880220","0","1"
"2880220","1","2"
"2880220","2","4"
"2880221","0","1"
"2880223","0","1"
"2880226","0","6"
"2880228","0","1"
"2880228","1","3"
"2880228","2","4"
"2880228","3","5"
"2880231","0","2"
"2880235","0","4"
"2880235","1","5"
"2880236","0","1"
"2880236","1","2"
"2880237","0","1"
"2880238","0","2"
"2880239","0","2"
"2880239","1","3"
"2880239","2","4"
"2880242","0","2"
"2880247","0","2"
"2880249","0","1"
"2880250","0","1"
"2880251","0","1"
"2880251","1","2"
"2880252","0","1"
"2880252","1","2"
"2880253","0","3"
"2880258","0","3"
"2880258","1","4"
"2880259","0","1"
"2880262","0","1"
"2880262","1","4"
"2880263","0","1"
"2880266","0","1"
"2880266","1","3"
"2880266","2","5"
"2880269","0","2"
"2880272","0","2"
"2880273","0","1"
"2880277","0","1"
"2880280","0","1"
"2880281","0","3"
"2880281","1","5"
"2880281","2","6"
"2880281","3","7"
"2880281","4","8"
"2880282","0","1"
"2880282","1","2"
"2880284","0","1"
"2880284","1","2"
"2880284","2","3"
"2880285","0","1"
"2880285","1","2"
"2880287","0","1"
"2880287","1","2"
"2880288","0","1"
"2880289","0","2"
"2880289","1","3"
"2880289","2","4"
"2880290","0","1"
"2880291","0","2"
"2880291","1","3"
"2880291","2","4"
"2880291","3","5"
"2880292","0","1"
"2880293","0","2"
"2880293","1","4"
"2880294","0","1"
"2880295","0","1"
"2880296","0","1"
"2880333","0","1"
"2880334","0","1"
"2880334","1","6"
"2880336","0","1"
"2880336","1","2"
"2880337","0","1"
"2880339","0","1"
"2880340","0","3"
"2880347","0","1"
"2880348","0","1"
"2880349","0","1"
"2880350","0","4"
"2880350","1","7"
"2880353","0","1"
"2880354","0","1"
"2880355","0","1"
"2880355","1","2"
"2880356","0","1"
"2880356","1","2"
"2880356","2","3"
"2880357","0","1"
"2880357","1","2"
"2880359","0","1"
"2880359","1","2"
"2880363","0","1"
"2880363","1","2"
"2880366","0","4"
"2880369","0","1"
"2880371","0","4"
"2880372","0","1"
"2880372","1","2"
"2880373","0","2"
"2880375","0","1"
"2880376","0","1"
"2880377","0","1"
"2880378","0","1"
"2880380","0","1"
"2880381","0","1"
"2880382","0","1"
"2880384","0","1"
"2880386","0","1"
"2880387","0","5"
"2880387","1","6"
"2880389","0","5"
"2880389","1","4"
"2880389","2","3"
"2880390","0","3"
"2880390","1","4"
"2880392","0","1"
"2880393","0","1"
"2880393","1","2"
"2880395","0","1"
"2880395","1","2"
"2880397","0","1"
"2880398","0","3"
"2880399","0","2"
"2880401","0","2"
"2880403","0","1"
"2880404","0","2"
"2880405","0","4"
"2880405","1","5"
"2880407","0","1"
"2880407","1","2"
"2880408","0","10"
"2880410","0","1"
"2880410","1","2"
"2880412","0","1"
"2880413","0","3"
"2880414","0","1"
"2880416","0","2"
"2880417","0","2"
"2880418","0","1"
"2880419","0","5"
"2880419","1","6"
"2880420","0","1"
"2880422","0","1"
"2880422","1","2"
"2880423","0","1"
"2880423","1","2"
"2880424","0","2"
"2880425","0","3"
"2880426","0","4"
"2880431","0","1"
"2880432","0","3"
"2880432","1","4"
"2880433","0","2"
"2880433","1","3"
"2880434","0","1"
"2880438","0","1"
"2880440","0","1"
"2880442","0","1"
"2880443","0","3"
"2880450","0","1"
"2880457","0","2"
"2880458","0","2"
"2880459","0","2"
"2880460","0","1"
"2880461","0","1"
"2880468","0","1"
"2880468","1","3"
"2880471","0","3"
"2880472","0","1"
"2880476","0","1"
"2880477","0","3"
"2880477","1","4"
"2880477","2","5"
"2880477","3","6"
"2880479","0","1"
"2880479","1","2"
"2880480","0","1"
"2880480","1","2"
"2880482","0","1"
"2880483","0","5"
"2880485","0","1"
"2880486","0","2"
"2880533","0","1"
"2880533","1","2"
"2880533","2","3"
"2880533","3","4"
"2880533","4","5"
"2880534","0","1"
"2880534","1","2"
"2880534","2","3"
"2880534","3","4"
"2880536","0","1"
"2880536","1","2"
"2880536","2","3"
"2884550","0","1"
"2884550","1","2"
"2884550","2","3"
"2884550","3","4"
"2884550","4","5"
"2884551","0","3"
"2884551","1","2"
"2884551","2","3"
"2884551","3","4"
"2884551","4","5"
"2884551","5","6"
"2884552","0","1"
"2884552","1","2"
"2884552","2","3"
"2884552","3","4"
"2884552","4","5"
"2832701","0","1"
"2832701","1","3"
"2832701","2","4"
"2884553","0","1"
"2884553","1","2"
"2884553","2","3"
"2884553","3","4"
"2884554","0","1"
"2884554","1","2"
"2884554","2","3"
"2884554","3","4"
"2884554","4","5"
"2884556","0","2"
"2884557","0","3"
"2884558","0","4"
"2884559","0","1"
"2884559","1","2"
"2884559","2","3"
"2884559","3","4"
"2884560","0","3"
"2885856","0","2"
"2885857","0","4"
"2885858","0","9"
"2885859","0","1"
"2885860","0","1"
"2885860","1","2"
"2885863","0","1"
"2885863","1","2"
"2885864","0","1"
"2885866","0","1"
"2885866","1","2"
"2885867","0","1"
"2885867","1","2"
"2885868","0","1"
"2885868","1","2"
"2885869","0","1"
"2885870","0","1"
"2885871","0","1"
"2885873","0","2"
"2885879","0","1"
"2885879","1","2"
"2885880","0","1"
"2885880","1","2"
"2885880","2","3"
"2885880","3","4"
"2885886","0","1"
"2885887","0","1"
"2885889","0","1"
"2885889","1","2"
"2885889","2","4"
"2885890","0","1"
"2885892","0","1"
"2885892","1","2"
"2885892","2","3"
"2885893","0","1"
"2885893","1","2"
"2885894","0","2"
"2885895","0","1"
"2885895","1","2"
"2885899","0","1"
"2885899","1","5"
"2885900","0","2"
"2885902","0","1"
"2885903","0","1"
"2885903","1","2"
"2885907","0","6"
"2889310","0","1"
"2889310","1","2"
"2889310","2","3"
"2889310","3","4"
"2889318","0","1"
"2889319","0","1"
"2889319","1","3"
"2889319","2","4"
"2889319","3","5"
"2889321","0","2"
"2889321","1","3"
"2889321","2","4"
"2889325","0","4"
"2889326","0","1"
"2889326","1","2"
"2889332","0","1"
"2889332","1","2"
"2889332","2","3"
"2889332","3","4"
"2889333","0","1"
"2889333","1","2"
"2889338","0","1"
"2889338","1","2"
"2889339","0","3"
"2889345","0","1"
"2889345","1","2"
"2889345","2","3"
"2889345","3","4"
"2889346","0","1"
"2889346","1","2"
"2889346","2","4"
"2889346","3","6"
"2889347","0","1"
"2889347","1","2"
"2889347","2","3"
"2889347","3","4"
"2889347","4","5"
"2889349","0","1"
"2889349","1","2"
"2889349","2","3"
"2889349","3","4"
"2889350","0","1"
"2889350","1","2"
"2889350","2","3"
"2889350","3","6"
"2889350","4","7"
"2889351","0","3"
"2889351","1","5"
"2889351","2","6"
"2889354","0","1"
"2889354","1","2"
"2889354","2","5"
"2889354","3","6"
"2889356","0","1"
"2889356","1","3"
"2889358","0","1"
"2889358","1","2"
"2889358","2","3"
"2889358","3","4"
"2889358","4","5"
"2889358","5","6"
"2889359","0","1"
"2889360","0","1"
"2889360","1","2"
"2889360","2","3"
"2889360","3","5"
"2889361","0","1"
"2889361","1","2"
"2889361","2","3"
"2889361","3","4"
"2889362","0","1"
"2889363","0","1"
"2889365","0","1"
"2889365","1","2"
"2889369","0","1"
"2889370","0","1"
"2889376","0","1"
"2889383","0","1"
"2889383","1","3"
"2889383","2","4"
"2889383","3","5"
"2889396","0","1"
"2889396","1","6"
"2889396","2","7"
"2889397","0","1"
"2889397","1","3"
"2889398","0","2"
"2889398","1","3"
"2889402","0","1"
"2889413","0","1"
"2889413","1","2"
"2889413","2","3"
"2889415","0","1"
"2889415","1","2"
"2889427","0","1"
"2889427","1","2"
"2889427","2","3"
"2889434","0","1"
"2889434","1","2"
"2889434","2","3"
"2889434","3","4"
"2890704","0","1"
"2890713","0","1"
"2890714","0","1"
"2890715","0","1"
"2890716","0","1"
"2890717","0","1"
"2890718","0","1"
"2890720","0","1"
"2890721","0","1"
"2890724","0","2"
"2890726","0","1"
"2890727","0","1"
"2890728","0","1"
"2890730","0","3"
"2890731","0","1"
"2890737","0","1"
"2890741","0","1"
"2890741","1","2"
"2890745","0","1"
"2890745","1","2"
"2890746","0","1"
"2890747","0","1"
"2890748","0","1"
"2890749","0","1"
"2890812","0","3"
"2890812","1","4"
"2890813","0","1"
"2890813","1","2"
"2890813","2","3"
"2890813","3","4"
"2890814","0","1"
"2890814","1","2"
"2890814","2","3"
"2890814","3","4"
"2890817","0","3"
"2891076","0","1"
"2894225","0","1"
"2894225","1","3"
"2894250","0","3"
"2894245","0","1"
"2894246","0","1"
"2894247","0","3"
"2894249","0","1"
"2894248","0","1"
"2894251","0","1"
"2896205","0","1"
"2896391","0","1"
"2896391","1","2"
"2896392","0","1"
"2896394","0","1"
"2896394","1","2"
"2896394","2","3"
"2896394","3","4"
"2896395","0","2"
"2896395","1","4"
"2896395","2","1"
"2896396","0","2"
"2896396","1","3"
"2896397","0","1"
"2896397","1","2"
"2896397","2","5"
"2896397","3","6"
"2896398","0","1"
"2896398","1","2"
"2896398","2","5"
"2896398","3","6"
"2896399","0","3"
"2896400","0","1"
"2896400","1","2"
"2896400","2","3"
"2896401","0","1"
"2896402","0","4"
"2896402","1","1"
"2896402","2","2"
"2896403","0","1"
"2896403","1","3"
"2896404","0","1"
"2896404","1","2"
"2896404","2","3"
"2896406","0","1"
"2896406","1","2"
"2896406","2","6"
"2896406","3","7"
"2896407","0","1"
"2896411","0","1"
"2896411","1","2"
"2896413","0","3"
"2896416","0","1"
